movie_id,movie_name,year,category_id,category_name,won
507,Bowling for Columbine,2002,10,Documentary (Feature),1
508,Daughter from Danang,2002,10,Documentary (Feature),0
509,Prisoner of Paradise,2002,10,Documentary (Feature),0
510,Spellbound,2002,10,Documentary (Feature),0
511,Winged Migration,2002,10,Documentary (Feature),0
512,The Collector of Bedford Street,2002,11,Documentary (Short Subject),0
513,Mighty Times: The Legacy of Rosa Parks,2002,11,Documentary (Short Subject),0
514,Twin Towers,2002,11,Documentary (Short Subject),1
515,Why Can't We Be a Family Again?,2002,11,Documentary (Short Subject),0
516,The Time Machine,2002,13,Makeup,0
517,Catch Me If You Can,2002,14,Music (Scoring),0
518,The Wild Thornberrys Movie,2002,15,Music (Song),0
519,8 Mile,2002,15,Music (Song),1
520,The Cathedral,2002,17,Short Film (Animated),0
521,The ChubbChubbs!,2002,17,Short Film (Animated),1
522,Das Rad,2002,17,Short Film (Animated),0
523,Mike's New Car,2002,17,Short Film (Animated),0
524,Mt. Head,2002,17,Short Film (Animated),0
525,Fait D'Hiver,2002,18,Short Film (Live Action),0
526,I'll Wait for the Next One... (J'Attendrai Le Suivant...),2002,18,Short Film (Live Action),0
527,Inja (Dog),2002,18,Short Film (Live Action),0
528,Johnny Flynton,2002,18,Short Film (Live Action),0
529,This Charming Man (Der Er En Yndig Mand),2002,18,Short Film (Live Action),1
530,Spider-Man,2002,19,Sound,0
530,Spider-Man,2002,21,Visual Effects,0
531,Minority Report,2002,20,Sound Editing,0
532,Star Wars Episode II Attack of the Clones,2002,21,Visual Effects,0
533,About a Boy,2002,22,Writing,0
534,Adaptation,2002,22,Writing,0
535,My Big Fat Greek Wedding,2002,22,Writing,0
536,Y Tu MamÃ¡ TambiÃ©n,2002,22,Writing,0
537,A Beautiful Mind ,2001,1,Actor -- Leading Role,0
537,A Beautiful Mind ,2001,4,Actress -- Supporting Role,1
538,I Am Sam ,2001,1,Actor -- Leading Role,0
539,Ali ,2001,1,Actor -- Leading Role,0
539,Ali ,2001,2,Actor -- Supporting Role,0
540,Training Day ,2001,1,Actor -- Leading Role,1
540,Training Day ,2001,2,Actor -- Supporting Role,0
541,In the Bedroom ,2001,1,Actor -- Leading Role,0
541,In the Bedroom ,2001,3,Actress -- Leading Role,0
541,In the Bedroom ,2001,4,Actress -- Supporting Role,0
542,Iris ,2001,2,Actor -- Supporting Role,1
542,Iris ,2001,3,Actress -- Leading Role,0
542,Iris ,2001,4,Actress -- Supporting Role,0
543,Sexy Beast ,2001,2,Actor -- Supporting Role,0
544,The Lord of the Rings: The Fellowship of the Ring ,2001,2,Actor -- Supporting Role,0
545,Monster's Ball ,2001,3,Actress -- Leading Role,1
546,Moulin Rouge ,2001,3,Actress -- Leading Role,0
547,Bridget Jones's Diary ,2001,3,Actress -- Leading Role,0
548,Gosford Park ,2001,4,Actress -- Supporting Role,0
548,Gosford Park ,2001,4,Actress -- Supporting Role,0
549,Jimmy Neutron: Boy Genius,2001,5,Animated Feature Film,0
550,"Monsters, Inc.",2001,5,Animated Feature Film,0
550,"Monsters, Inc.",2001,14,Music (Scoring),0
550,"Monsters, Inc.",2001,15,Music (Song),1
550,"Monsters, Inc.",2001,20,Sound Editing,0
551,Shrek,2001,5,Animated Feature Film,1
551,Shrek,2001,22,Writing,0
552,AmÃ©lie,2001,6,Art Direction,0
552,AmÃ©lie,2001,7,Cinematography,0
552,AmÃ©lie,2001,19,Sound,0
552,AmÃ©lie,2001,22,Writing,0
553,Gosford Park,2001,6,Art Direction,0
553,Gosford Park,2001,8,Costume Design,0
553,Gosford Park,2001,9,Directing,0
553,Gosford Park,2001,16,Best Picture,0
553,Gosford Park,2001,22,Writing,1
554,Harry Potter and the Sorcerer's Stone,2001,6,Art Direction,0
554,Harry Potter and the Sorcerer's Stone,2001,8,Costume Design,0
554,Harry Potter and the Sorcerer's Stone,2001,14,Music (Scoring),0
555,The Lord of the Rings: The Fellowship of the Ring,2001,6,Art Direction,0
555,The Lord of the Rings: The Fellowship of the Ring,2001,7,Cinematography,1
555,The Lord of the Rings: The Fellowship of the Ring,2001,8,Costume Design,0
555,The Lord of the Rings: The Fellowship of the Ring,2001,9,Directing,0
555,The Lord of the Rings: The Fellowship of the Ring,2001,12,Film Editing,0
555,The Lord of the Rings: The Fellowship of the Ring,2001,13,Makeup,1
555,The Lord of the Rings: The Fellowship of the Ring,2001,14,Music (Scoring),1
555,The Lord of the Rings: The Fellowship of the Ring,2001,15,Music (Song),0
555,The Lord of the Rings: The Fellowship of the Ring,2001,16,Best Picture,0
555,The Lord of the Rings: The Fellowship of the Ring,2001,19,Sound,0
555,The Lord of the Rings: The Fellowship of the Ring,2001,21,Visual Effects,1
555,The Lord of the Rings: The Fellowship of the Ring,2001,22,Writing,0
556,Moulin Rouge,2001,6,Art Direction,1
556,Moulin Rouge,2001,7,Cinematography,0
556,Moulin Rouge,2001,8,Costume Design,1
556,Moulin Rouge,2001,12,Film Editing,0
556,Moulin Rouge,2001,13,Makeup,0
556,Moulin Rouge,2001,16,Best Picture,0
556,Moulin Rouge,2001,19,Sound,0
557,Black Hawk Down,2001,7,Cinematography,0
557,Black Hawk Down,2001,9,Directing,0
557,Black Hawk Down,2001,12,Film Editing,1
557,Black Hawk Down,2001,19,Sound,1
558,The Man Who Wasn't There,2001,7,Cinematography,0
559,The Affair of the Necklace,2001,8,Costume Design,0
560,A Beautiful Mind,2001,9,Directing,1
560,A Beautiful Mind,2001,12,Film Editing,0
560,A Beautiful Mind,2001,13,Makeup,0
560,A Beautiful Mind,2001,14,Music (Scoring),0
560,A Beautiful Mind,2001,16,Best Picture,1
560,A Beautiful Mind,2001,22,Writing,1
561,Mulholland Drive,2001,9,Directing,0
562,Children Underground,2001,10,Documentary (Feature),0
563,LaLee's Kin: The Legacy of Cotton,2001,10,Documentary (Feature),0
564,Murder on a Sunday Morning,2001,10,Documentary (Feature),1
565,Promises,2001,10,Documentary (Feature),0
566,War Photographer,2001,10,Documentary (Feature),0
567,Artists and Orphans: A True Drama,2001,11,Documentary (Short Subject),0
568,Sing!,2001,11,Documentary (Short Subject),0
569,Thoth,2001,11,Documentary (Short Subject),1
570,Memento,2001,12,Film Editing,0
570,Memento,2001,22,Writing,0
571,A.I. Artificial Intelligence,2001,14,Music (Scoring),0
571,A.I. Artificial Intelligence,2001,21,Visual Effects,0
572,Pearl Harbor,2001,15,Music (Song),0
572,Pearl Harbor,2001,19,Sound,0
572,Pearl Harbor,2001,20,Sound Editing,1
572,Pearl Harbor,2001,21,Visual Effects,0
573,Kate & Leopold,2001,15,Music (Song),0
574,Vanilla Sky,2001,15,Music (Song),0
575,In the Bedroom,2001,16,Best Picture,0
575,In the Bedroom,2001,22,Writing,0
576,Fifty Percent Grey,2001,17,Short Film (Animated),0
577,For the Birds,2001,17,Short Film (Animated),1
578,Give Up Yer Aul Sins,2001,17,Short Film (Animated),0
579,Strange Invaders,2001,17,Short Film (Animated),0
580,Stubble Trouble,2001,17,Short Film (Animated),0
581,the accountant,2001,18,Short Film (Live Action),1
582,Copy Shop,2001,18,Short Film (Live Action),0
583,Gregor's Greatest Invention,2001,18,Short Film (Live Action),0
584,A Man Thing (Meska Sprawa),2001,18,Short Film (Live Action),0
585,Speed for Thespians,2001,18,Short Film (Live Action),0
586,Ghost World,2001,22,Writing,0
587,Monster's Ball,2001,22,Writing,0
588,The Royal Tenenbaums,2001,22,Writing,0
589,Before Night Falls ,2000,1,Actor -- Leading Role,0
590,Gladiator ,2000,1,Actor -- Leading Role,1
590,Gladiator ,2000,2,Actor -- Supporting Role,0
591,Cast Away ,2000,1,Actor -- Leading Role,0
592,Pollock ,2000,1,Actor -- Leading Role,0
592,Pollock ,2000,4,Actress -- Supporting Role,1
593,Quills ,2000,1,Actor -- Leading Role,0
594,The Contender ,2000,2,Actor -- Supporting Role,0
594,The Contender ,2000,3,Actress -- Leading Role,0
595,Shadow of the Vampire ,2000,2,Actor -- Supporting Role,0
596,Traffic ,2000,2,Actor -- Supporting Role,1
597,Erin Brockovich ,2000,2,Actor -- Supporting Role,0
597,Erin Brockovich ,2000,3,Actress -- Leading Role,1
598,Chocolat ,2000,3,Actress -- Leading Role,0
598,Chocolat ,2000,4,Actress -- Supporting Role,0
599,Requiem for a Dream ,2000,3,Actress -- Leading Role,0
600,You Can Count on Me ,2000,3,Actress -- Leading Role,0
601,Almost Famous ,2000,4,Actress -- Supporting Role,0
601,Almost Famous ,2000,4,Actress -- Supporting Role,0
602,Billy Elliot ,2000,4,Actress -- Supporting Role,0
603,"Crouching Tiger, Hidden Dragon",2000,6,Art Direction,1
603,"Crouching Tiger, Hidden Dragon",2000,7,Cinematography,1
603,"Crouching Tiger, Hidden Dragon",2000,8,Costume Design,0
603,"Crouching Tiger, Hidden Dragon",2000,9,Directing,0
603,"Crouching Tiger, Hidden Dragon",2000,12,Film Editing,0
603,"Crouching Tiger, Hidden Dragon",2000,14,Music (Scoring),1
603,"Crouching Tiger, Hidden Dragon",2000,15,Music (Song),0
603,"Crouching Tiger, Hidden Dragon",2000,16,Best Picture,0
603,"Crouching Tiger, Hidden Dragon",2000,22,Writing,0
604,Dr. Seuss' How the Grinch Stole Christmas,2000,6,Art Direction,0
604,Dr. Seuss' How the Grinch Stole Christmas,2000,8,Costume Design,0
604,Dr. Seuss' How the Grinch Stole Christmas,2000,13,Makeup,1
605,Gladiator,2000,6,Art Direction,0
605,Gladiator,2000,7,Cinematography,0
605,Gladiator,2000,8,Costume Design,1
605,Gladiator,2000,9,Directing,0
605,Gladiator,2000,12,Film Editing,0
605,Gladiator,2000,14,Music (Scoring),0
605,Gladiator,2000,16,Best Picture,1
605,Gladiator,2000,19,Sound,1
605,Gladiator,2000,21,Visual Effects,1
605,Gladiator,2000,22,Writing,0
606,Quills,2000,6,Art Direction,0
606,Quills,2000,8,Costume Design,0
607,Vatel,2000,6,Art Direction,0
608,MalÃ¨na,2000,7,Cinematography,0
608,MalÃ¨na,2000,14,Music (Scoring),0
609,"O Brother, Where Art Thou?",2000,7,Cinematography,0
609,"O Brother, Where Art Thou?",2000,22,Writing,0
610,The Patriot,2000,7,Cinematography,0
610,The Patriot,2000,14,Music (Scoring),0
610,The Patriot,2000,19,Sound,0
611,102 Dalmatians,2000,8,Costume Design,0
612,Billy Elliot,2000,9,Directing,0
612,Billy Elliot,2000,22,Writing,0
613,Erin Brockovich,2000,9,Directing,0
613,Erin Brockovich,2000,16,Best Picture,0
613,Erin Brockovich,2000,22,Writing,0
614,Traffic,2000,9,Directing,1
614,Traffic,2000,12,Film Editing,1
614,Traffic,2000,16,Best Picture,0
614,Traffic,2000,22,Writing,1
615,Into the Arms of Strangers: Stories of the Kindertransport,2000,10,Documentary (Feature),1
616,Legacy,2000,10,Documentary (Feature),0
617,Long Night's Journey into Day,2000,10,Documentary (Feature),0
618,Scottsboro: An American Tragedy,2000,10,Documentary (Feature),0
619,Sound and Fury,2000,10,Documentary (Feature),0
620,Big Mama,2000,11,Documentary (Short Subject),1
621,Curtain Call,2000,11,Documentary (Short Subject),0
622,Dolphins,2000,11,Documentary (Short Subject),0
623,The Man on Lincoln's Nose,2000,11,Documentary (Short Subject),0
624,On Tiptoe: Gentle Steps to Freedom,2000,11,Documentary (Short Subject),0
625,Almost Famous,2000,12,Film Editing,0
625,Almost Famous,2000,22,Writing,1
626,Wonder Boys,2000,12,Film Editing,0
626,Wonder Boys,2000,15,Music (Song),1
626,Wonder Boys,2000,22,Writing,0
627,The Cell,2000,13,Makeup,0
628,Shadow of the Vampire,2000,13,Makeup,0
629,Chocolat,2000,14,Music (Scoring),0
629,Chocolat,2000,16,Best Picture,0
629,Chocolat,2000,22,Writing,0
630,Meet the Parents,2000,15,Music (Song),0
631,Dancer in the Dark,2000,15,Music (Song),0
632,The Emperor's New Groove,2000,15,Music (Song),0
633,Father and Daughter,2000,17,Short Film (Animated),1
634,The Periwig-Maker,2000,17,Short Film (Animated),0
635,Rejected,2000,17,Short Film (Animated),0
636,By Courier,2000,18,Short Film (Live Action),0
637,One Day Crossing,2000,18,Short Film (Live Action),0
638,Quiero Ser (I want to be...),2000,18,Short Film (Live Action),1
639,Seraglio,2000,18,Short Film (Live Action),0
640,A Soccer Story (Uma Historia de Futebol),2000,18,Short Film (Live Action),0
641,Cast Away,2000,19,Sound,0
642,The Perfect Storm,2000,19,Sound,0
642,The Perfect Storm,2000,21,Visual Effects,0
643,U-571,2000,19,Sound,0
643,U-571,2000,20,Sound Editing,1
644,Space Cowboys,2000,20,Sound Editing,0
645,Hollow Man,2000,21,Visual Effects,0
646,You Can Count on Me,2000,22,Writing,0
647,The Insider ,1999,1,Actor -- Leading Role,0
648,The Straight Story ,1999,1,Actor -- Leading Role,0
649,Sweet and Lowdown ,1999,1,Actor -- Leading Role,0
649,Sweet and Lowdown ,1999,4,Actress -- Supporting Role,0
650,American Beauty ,1999,1,Actor -- Leading Role,1
650,American Beauty ,1999,3,Actress -- Leading Role,0
651,The Hurricane ,1999,1,Actor -- Leading Role,0
652,The Cider House Rules ,1999,2,Actor -- Supporting Role,1
653,Magnolia ,1999,2,Actor -- Supporting Role,0
654,The Green Mile ,1999,2,Actor -- Supporting Role,0
655,The Talented Mr. Ripley ,1999,2,Actor -- Supporting Role,0
656,The Sixth Sense ,1999,2,Actor -- Supporting Role,0
656,The Sixth Sense ,1999,4,Actress -- Supporting Role,0
657,Tumbleweeds ,1999,3,Actress -- Leading Role,0
658,The End of the Affair ,1999,3,Actress -- Leading Role,0
659,Music of the Heart ,1999,3,Actress -- Leading Role,0
660,Boys Don't Cry ,1999,3,Actress -- Leading Role,1
660,Boys Don't Cry ,1999,4,Actress -- Supporting Role,0
661,"Girl, Interrupted ",1999,4,Actress -- Supporting Role,1
662,Being John Malkovich ,1999,4,Actress -- Supporting Role,0
663,Anna and the King,1999,6,Art Direction,0
663,Anna and the King,1999,8,Costume Design,0
664,The Cider House Rules,1999,6,Art Direction,0
664,The Cider House Rules,1999,9,Directing,0
664,The Cider House Rules,1999,12,Film Editing,0
664,The Cider House Rules,1999,14,Music (Scoring),0
664,The Cider House Rules,1999,16,Best Picture,0
664,The Cider House Rules,1999,22,Writing,1
665,Sleepy Hollow,1999,6,Art Direction,1
665,Sleepy Hollow,1999,7,Cinematography,0
665,Sleepy Hollow,1999,8,Costume Design,0
666,The Talented Mr. Ripley,1999,6,Art Direction,0
666,The Talented Mr. Ripley,1999,8,Costume Design,0
666,The Talented Mr. Ripley,1999,14,Music (Scoring),0
666,The Talented Mr. Ripley,1999,22,Writing,0
667,Topsy-Turvy,1999,6,Art Direction,0
667,Topsy-Turvy,1999,8,Costume Design,1
667,Topsy-Turvy,1999,13,Makeup,1
667,Topsy-Turvy,1999,22,Writing,0
668,American Beauty,1999,7,Cinematography,1
668,American Beauty,1999,9,Directing,1
668,American Beauty,1999,12,Film Editing,0
668,American Beauty,1999,14,Music (Scoring),0
668,American Beauty,1999,16,Best Picture,1
668,American Beauty,1999,22,Writing,1
669,The End of the Affair,1999,7,Cinematography,0
670,The Insider,1999,7,Cinematography,0
670,The Insider,1999,9,Directing,0
670,The Insider,1999,12,Film Editing,0
670,The Insider,1999,16,Best Picture,0
670,The Insider,1999,19,Sound,0
670,The Insider,1999,22,Writing,0
671,Snow Falling on Cedars,1999,7,Cinematography,0
672,Titus,1999,8,Costume Design,0
673,Being John Malkovich,1999,9,Directing,0
673,Being John Malkovich,1999,22,Writing,0
674,The Sixth Sense,1999,9,Directing,0
674,The Sixth Sense,1999,12,Film Editing,0
674,The Sixth Sense,1999,16,Best Picture,0
674,The Sixth Sense,1999,22,Writing,0
675,Buena Vista Social Club,1999,10,Documentary (Feature),0
676,Genghis Blues,1999,10,Documentary (Feature),0
677,On the Ropes,1999,10,Documentary (Feature),0
678,One Day in September,1999,10,Documentary (Feature),1
679,Speaking in Strings,1999,10,Documentary (Feature),0
680,Eyewitness,1999,11,Documentary (Short Subject),0
681,King Gimp,1999,11,Documentary (Short Subject),1
682,The Wildest Show in the South: The Angola Prison Rodeo,1999,11,Documentary (Short Subject),0
683,The Matrix,1999,12,Film Editing,1
683,The Matrix,1999,19,Sound,1
683,The Matrix,1999,20,Sound Editing,1
683,The Matrix,1999,21,Visual Effects,1
684,Austin Powers: The Spy Who Shagged Me,1999,13,Makeup,0
685,Bicentennial Man,1999,13,Makeup,0
686,Life,1999,13,Makeup,0
687,Angela's Ashes,1999,14,Music (Scoring),0
688,The Red Violin,1999,14,Music (Scoring),1
689,"South Park: Bigger, Longer & Uncut",1999,15,Music (Song),0
690,Music of the Heart,1999,15,Music (Song),0
691,Magnolia,1999,15,Music (Song),0
691,Magnolia,1999,22,Writing,0
692,Toy Story 2,1999,15,Music (Song),0
693,Tarzan,1999,15,Music (Song),1
694,The Green Mile,1999,16,Best Picture,0
694,The Green Mile,1999,19,Sound,0
694,The Green Mile,1999,22,Writing,0
695,Humdrum,1999,17,Short Film (Animated),0
696,My Grandmother Ironed the King's Shirts,1999,17,Short Film (Animated),0
697,The Old Man and the Sea,1999,17,Short Film (Animated),1
698,3 Misses,1999,17,Short Film (Animated),0
699,When the Day Breaks,1999,17,Short Film (Animated),0
700,"Bror, Min Bror (Teis and Nico)",1999,18,Short Film (Live Action),0
701,Killing Joe,1999,18,Short Film (Live Action),0
702,Kleingeld (Small Change),1999,18,Short Film (Live Action),0
703,Major and Minor Miracles,1999,18,Short Film (Live Action),0
704,My Mother Dreams the Satan's Disciples in New York,1999,18,Short Film (Live Action),1
705,The Mummy,1999,19,Sound,0
706,Star Wars Episode I: The Phantom Menace,1999,19,Sound,0
706,Star Wars Episode I: The Phantom Menace,1999,20,Sound Editing,0
706,Star Wars Episode I: The Phantom Menace,1999,21,Visual Effects,0
707,Fight Club,1999,20,Sound Editing,0
708,Stuart Little,1999,21,Visual Effects,0
709,Election,1999,22,Writing,0
710,Life Is Beautiful ,1998,1,Actor -- Leading Role,1
711,Saving Private Ryan ,1998,1,Actor -- Leading Role,0
712,Gods and Monsters ,1998,1,Actor -- Leading Role,0
712,Gods and Monsters ,1998,4,Actress -- Supporting Role,0
713,Affliction ,1998,1,Actor -- Leading Role,0
713,Affliction ,1998,2,Actor -- Supporting Role,1
714,American History X ,1998,1,Actor -- Leading Role,0
715,A Civil Action ,1998,2,Actor -- Supporting Role,0
716,The Truman Show ,1998,2,Actor -- Supporting Role,0
717,Shakespeare in Love ,1998,2,Actor -- Supporting Role,0
717,Shakespeare in Love ,1998,3,Actress -- Leading Role,1
717,Shakespeare in Love ,1998,4,Actress -- Supporting Role,1
718,A Simple Plan ,1998,2,Actor -- Supporting Role,0
719,Elizabeth ,1998,3,Actress -- Leading Role,0
720,Central Station ,1998,3,Actress -- Leading Role,0
721,One True Thing ,1998,3,Actress -- Leading Role,0
722,Hilary and Jackie ,1998,3,Actress -- Leading Role,0
722,Hilary and Jackie ,1998,4,Actress -- Supporting Role,0
723,Primary Colors ,1998,4,Actress -- Supporting Role,0
724,Little Voice ,1998,4,Actress -- Supporting Role,0
725,Elizabeth,1998,6,Art Direction,0
725,Elizabeth,1998,7,Cinematography,0
725,Elizabeth,1998,8,Costume Design,0
725,Elizabeth,1998,13,Makeup,1
725,Elizabeth,1998,14,Music (Scoring),0
725,Elizabeth,1998,16,Best Picture,0
726,Pleasantville,1998,6,Art Direction,0
726,Pleasantville,1998,8,Costume Design,0
726,Pleasantville,1998,14,Music (Scoring),0
727,Saving Private Ryan,1998,6,Art Direction,0
727,Saving Private Ryan,1998,7,Cinematography,1
727,Saving Private Ryan,1998,9,Directing,1
727,Saving Private Ryan,1998,12,Film Editing,1
727,Saving Private Ryan,1998,13,Makeup,0
727,Saving Private Ryan,1998,14,Music (Scoring),0
727,Saving Private Ryan,1998,16,Best Picture,0
727,Saving Private Ryan,1998,19,Sound,1
727,Saving Private Ryan,1998,20,Sound Editing,1
727,Saving Private Ryan,1998,22,Writing,0
728,Shakespeare in Love,1998,6,Art Direction,1
728,Shakespeare in Love,1998,7,Cinematography,0
728,Shakespeare in Love,1998,8,Costume Design,1
728,Shakespeare in Love,1998,9,Directing,0
728,Shakespeare in Love,1998,12,Film Editing,0
728,Shakespeare in Love,1998,13,Makeup,0
728,Shakespeare in Love,1998,14,Music (Scoring),1
728,Shakespeare in Love,1998,16,Best Picture,1
728,Shakespeare in Love,1998,19,Sound,0
728,Shakespeare in Love,1998,22,Writing,1
729,What Dreams May Come,1998,6,Art Direction,0
729,What Dreams May Come,1998,21,Visual Effects,1
730,A Civil Action,1998,7,Cinematography,0
731,The Thin Red Line,1998,7,Cinematography,0
731,The Thin Red Line,1998,9,Directing,0
731,The Thin Red Line,1998,12,Film Editing,0
731,The Thin Red Line,1998,14,Music (Scoring),0
731,The Thin Red Line,1998,16,Best Picture,0
731,The Thin Red Line,1998,19,Sound,0
731,The Thin Red Line,1998,22,Writing,0
732,Beloved,1998,8,Costume Design,0
733,Velvet Goldmine,1998,8,Costume Design,0
734,Life Is Beautiful,1998,9,Directing,0
734,Life Is Beautiful,1998,12,Film Editing,0
734,Life Is Beautiful,1998,14,Music (Scoring),1
734,Life Is Beautiful,1998,16,Best Picture,0
734,Life Is Beautiful,1998,22,Writing,0
735,The Truman Show,1998,9,Directing,0
735,The Truman Show,1998,22,Writing,0
736,Dancemaker,1998,10,Documentary (Feature),0
737,"The Farm: Angola, U.S.A.",1998,10,Documentary (Feature),0
738,The Last Days,1998,10,Documentary (Feature),1
739,Lenny Bruce: Swear to Tell the Truth,1998,10,Documentary (Feature),0
740,Regret to Inform,1998,10,Documentary (Feature),0
741,The Personals: Improvisations on Romance in the Golden Years,1998,11,Documentary (Short Subject),1
742,A Place in the Land,1998,11,Documentary (Short Subject),0
743,Sunrise over Tiananmen Square,1998,11,Documentary (Short Subject),0
744,Out of Sight,1998,12,Film Editing,0
744,Out of Sight,1998,22,Writing,0
745,A Bug's Life,1998,14,Music (Scoring),0
746,Mulan,1998,14,Music (Scoring),0
747,Patch Adams,1998,14,Music (Scoring),0
748,The Prince of Egypt,1998,14,Music (Scoring),0
748,The Prince of Egypt,1998,15,Music (Song),1
749,Armageddon,1998,15,Music (Song),0
749,Armageddon,1998,19,Sound,0
749,Armageddon,1998,20,Sound Editing,0
749,Armageddon,1998,21,Visual Effects,0
750,Quest for Camelot,1998,15,Music (Song),0
751,The Horse Whisperer,1998,15,Music (Song),0
752,Babe: Pig in the City,1998,15,Music (Song),0
753,Bunny,1998,17,Short Film (Animated),1
754,The Canterbury Tales,1998,17,Short Film (Animated),0
755,Jolly Roger,1998,17,Short Film (Animated),0
756,More,1998,17,Short Film (Animated),0
757,When Life Departs,1998,17,Short Film (Animated),0
758,Culture,1998,18,Short Film (Live Action),0
759,Election Night (Valgaften),1998,18,Short Film (Live Action),1
760,Holiday Romance,1998,18,Short Film (Live Action),0
761,La Carte Postale (The Postcard),1998,18,Short Film (Live Action),0
762,Victor,1998,18,Short Film (Live Action),0
763,The Mask of Zorro,1998,19,Sound,0
763,The Mask of Zorro,1998,20,Sound Editing,0
764,Mighty Joe Young,1998,21,Visual Effects,0
765,Gods and Monsters,1998,22,Writing,1
766,Primary Colors,1998,22,Writing,0
767,A Simple Plan,1998,22,Writing,0
768,Bulworth,1998,22,Writing,0
769,Good Will Hunting ,1997,1,Actor -- Leading Role,0
769,Good Will Hunting ,1997,2,Actor -- Supporting Role,1
769,Good Will Hunting ,1997,4,Actress -- Supporting Role,0
770,The Apostle ,1997,1,Actor -- Leading Role,0
771,Ulee's Gold ,1997,1,Actor -- Leading Role,0
772,Wag the Dog ,1997,1,Actor -- Leading Role,0
773,As Good as It Gets ,1997,1,Actor -- Leading Role,1
773,As Good as It Gets ,1997,2,Actor -- Supporting Role,0
773,As Good as It Gets ,1997,3,Actress -- Leading Role,1
774,Jackie Brown ,1997,2,Actor -- Supporting Role,0
775,Amistad ,1997,2,Actor -- Supporting Role,0
776,Boogie Nights ,1997,2,Actor -- Supporting Role,0
776,Boogie Nights ,1997,4,Actress -- Supporting Role,0
777,The Wings of the Dove ,1997,3,Actress -- Leading Role,0
778,Afterglow ,1997,3,Actress -- Leading Role,0
779,Mrs. Brown ,1997,3,Actress -- Leading Role,0
780,Titanic ,1997,3,Actress -- Leading Role,0
780,Titanic ,1997,4,Actress -- Supporting Role,0
781,L.A. Confidential ,1997,4,Actress -- Supporting Role,1
782,In & Out ,1997,4,Actress -- Supporting Role,0
783,Gattaca,1997,6,Art Direction,0
784,Kundun,1997,6,Art Direction,0
784,Kundun,1997,7,Cinematography,0
784,Kundun,1997,8,Costume Design,0
784,Kundun,1997,14,Music (Scoring),0
785,L.A. Confidential,1997,6,Art Direction,0
785,L.A. Confidential,1997,7,Cinematography,0
785,L.A. Confidential,1997,9,Directing,0
785,L.A. Confidential,1997,12,Film Editing,0
785,L.A. Confidential,1997,14,Music (Scoring),0
785,L.A. Confidential,1997,16,Best Picture,0
785,L.A. Confidential,1997,19,Sound,0
785,L.A. Confidential,1997,22,Writing,1
786,Men in Black,1997,6,Art Direction,0
786,Men in Black,1997,13,Makeup,1
786,Men in Black,1997,14,Music (Scoring),0
787,Titanic,1997,6,Art Direction,1
787,Titanic,1997,7,Cinematography,1
787,Titanic,1997,8,Costume Design,1
787,Titanic,1997,9,Directing,1
787,Titanic,1997,12,Film Editing,1
787,Titanic,1997,13,Makeup,0
787,Titanic,1997,14,Music (Scoring),1
787,Titanic,1997,15,Music (Song),1
787,Titanic,1997,16,Best Picture,1
787,Titanic,1997,19,Sound,1
787,Titanic,1997,20,Sound Editing,1
787,Titanic,1997,21,Visual Effects,1
788,Amistad,1997,7,Cinematography,0
788,Amistad,1997,8,Costume Design,0
788,Amistad,1997,14,Music (Scoring),0
789,The Wings of the Dove,1997,7,Cinematography,0
789,The Wings of the Dove,1997,8,Costume Design,0
789,The Wings of the Dove,1997,22,Writing,0
790,Oscar and Lucinda,1997,8,Costume Design,0
791,The Full Monty,1997,9,Directing,0
791,The Full Monty,1997,14,Music (Scoring),1
791,The Full Monty,1997,16,Best Picture,0
791,The Full Monty,1997,22,Writing,0
792,Good Will Hunting,1997,9,Directing,0
792,Good Will Hunting,1997,12,Film Editing,0
792,Good Will Hunting,1997,14,Music (Scoring),0
792,Good Will Hunting,1997,15,Music (Song),0
792,Good Will Hunting,1997,16,Best Picture,0
792,Good Will Hunting,1997,22,Writing,1
793,The Sweet Hereafter,1997,9,Directing,0
793,The Sweet Hereafter,1997,22,Writing,0
794,Ayn Rand: A Sense of Life,1997,10,Documentary (Feature),0
795,Colors Straight Up,1997,10,Documentary (Feature),0
796,4 Little Girls,1997,10,Documentary (Feature),0
797,The Long Way Home,1997,10,Documentary (Feature),1
798,Waco: The Rules of Engagement,1997,10,Documentary (Feature),0
799,Alaska: Spirit of the Wild,1997,11,Documentary (Short Subject),0
800,Amazon,1997,11,Documentary (Short Subject),0
801,Daughter of the Bride,1997,11,Documentary (Short Subject),0
802,Still Kicking: The Fabulous Palm Springs Follies,1997,11,Documentary (Short Subject),0
803,A Story of Healing,1997,11,Documentary (Short Subject),1
804,Air Force One,1997,12,Film Editing,0
804,Air Force One,1997,19,Sound,0
805,As Good as It Gets,1997,12,Film Editing,0
805,As Good as It Gets,1997,14,Music (Scoring),0
805,As Good as It Gets,1997,16,Best Picture,0
805,As Good as It Gets,1997,22,Writing,0
806,Mrs. Brown,1997,13,Makeup,0
807,Anastasia,1997,14,Music (Scoring),0
807,Anastasia,1997,15,Music (Song),0
808,My Best Friend's Wedding,1997,14,Music (Scoring),0
809,Hercules,1997,15,Music (Song),0
810,Con Air,1997,15,Music (Song),0
810,Con Air,1997,19,Sound,0
811,Famous Fred,1997,17,Short Film (Animated),0
812,Geri's Game,1997,17,Short Film (Animated),1
