movie_id,category_id,nomination_number,won
816,2,1,0
816,4,1,0
816,9,1,0
816,12,1,0
816,16,1,0
816,22,1,1
817,2,1,1
817,13,1,1
818,2,1,0
818,4,1,1
818,4,2,0
818,6,1,0
818,8,1,0
818,9,1,0
818,22,1,0
819,2,1,0
819,9,1,0
819,16,1,0
819,22,1,0
820,3,1,0
821,3,1,1
822,3,1,0
822,4,1,0
823,3,1,0
823,8,1,0
823,14,1,0
824,3,1,0
825,6,1,0
825,14,1,0
826,6,1,0
826,7,1,1
826,19,1,0
827,7,1,0
827,9,1,0
827,22,1,0
828,7,1,0
829,8,1,1
830,8,1,0
831,8,1,0
832,10,1,0
833,10,1,0
834,10,1,0
835,10,1,0
836,10,1,1
837,11,1,0
838,11,1,0
839,11,1,0
840,11,1,0
841,11,1,1
842,12,1,0
843,12,1,0
843,19,1,1
843,20,1,1
844,13,1,0
845,14,1,1
845,15,1,0
845,15,2,0
845,15,3,1
846,15,1,0
847,15,1,0
848,16,1,0
848,22,1,0
849,17,1,0
850,17,1,1
851,17,1,0
852,17,1,0
853,17,1,0
854,18,1,1
855,18,1,0
856,18,1,0
857,18,1,0
858,18,1,1
859,19,1,0
859,20,1,0
860,21,1,0
861,21,1,0
862,22,1,0
863,1,1,0
863,2,1,0
863,4,1,0
863,9,1,0
863,12,1,0
863,16,1,0
863,22,1,0
864,1,1,0
864,3,1,0
865,1,1,1
865,13,1,0
865,15,1,0
865,15,2,1
865,22,1,0
866,1,1,0
866,3,1,0
866,6,1,0
866,8,1,0
866,9,1,0
866,14,1,0
866,16,1,0
866,22,1,0
867,1,1,0
867,2,1,0
867,6,1,1
867,7,1,1
867,8,1,0
867,9,1,1
867,12,1,1
867,13,1,0
867,14,1,1
867,16,1,1
867,19,1,0
867,22,1,1
868,2,1,0
869,2,1,1
869,7,1,0
869,12,1,0
869,14,1,0
869,16,1,0
869,19,1,0
869,20,1,0
870,2,1,0
870,12,1,0
870,22,1,0
871,3,1,0
872,3,1,1
872,4,1,1
872,7,1,0
872,8,1,0
872,9,1,0
872,12,1,0
872,16,1,0
872,22,1,1
873,3,1,0
873,22,1,0
874,4,1,0
874,14,1,0
875,4,1,0
876,4,1,0
876,6,1,0
876,8,1,1
876,14,1,0
876,22,1,0
877,6,1,0
878,6,1,0
878,8,1,0
879,7,1,0
880,7,1,0
881,9,1,0
882,10,1,0
883,10,1,0
884,10,1,0
885,10,1,1
886,10,1,0
887,11,1,0
888,11,1,0
889,11,1,1
890,13,1,1
891,15,1,0
892,15,1,0
893,15,1,0
893,22,1,0
894,17,1,0
895,17,1,0
896,17,1,0
897,17,1,0
898,17,1,1
899,18,1,1
900,18,1,0
901,18,1,0
902,18,1,0
903,18,1,0
904,19,1,0
904,20,1,0
904,21,1,0
905,19,1,0
906,19,1,1
906,20,1,1
906,21,1,1
907,21,1,0
908,22,1,0
909,1,1,0
909,6,1,0
909,14,1,0
910,1,1,0
910,2,1,1
910,6,1,0
910,7,1,0
910,9,1,1
910,12,1,1
910,16,1,1
910,19,1,0
910,22,1,0
911,1,1,1
911,9,1,0
911,16,1,0
911,22,1,0
912,1,1,0
912,2,1,0
912,9,1,0
912,12,1,0
912,16,1,0
912,22,1,1
913,1,1,0
913,8,1,0
914,2,1,0
914,12,1,0
914,16,1,0
914,19,1,0
915,2,1,0
916,2,1,0
917,3,1,0
918,3,1,0
918,22,1,0
919,3,1,0
920,3,1,0
920,22,1,0
921,3,1,1
921,4,1,0
921,6,1,1
921,7,1,0
921,8,1,0
921,9,1,0
921,14,1,0
921,16,1,0
921,22,1,1
922,4,1,0
922,22,1,0
923,4,1,0
923,8,1,0
923,22,1,0
924,4,1,0
925,4,1,1
926,6,1,0
926,8,1,1
926,13,1,1
926,20,1,1
927,6,1,0
927,8,1,0
928,7,1,0
928,13,1,0
929,7,1,0
930,7,1,1
930,14,1,0
930,22,1,0
931,9,1,0
931,12,1,0
931,22,1,0
932,10,1,0
933,10,1,0
934,10,1,0
935,10,1,0
936,10,1,1
937,11,1,0
938,11,1,0
939,11,1,0
940,11,1,1
941,11,1,0
942,12,1,0
942,14,1,0
943,13,1,0
943,21,1,0
944,14,1,1
944,15,1,0
944,15,2,1
944,19,1,0
944,20,1,0
945,15,1,0
946,15,1,0
946,15,2,0
947,17,1,0
948,17,1,1
949,17,1,0
950,17,1,0
951,17,1,0
952,18,1,0
953,18,1,0
954,18,1,0
955,18,1,1
956,18,1,0
957,19,1,1
958,19,1,0
958,20,1,0
959,21,1,0
960,21,1,1
961,1,1,0
961,2,1,0
961,2,2,0
961,6,1,1
961,7,1,0
961,8,1,1
961,9,1,0
961,14,1,0
961,16,1,0
961,22,1,0
962,1,1,0
962,4,1,0
963,1,1,1
963,3,1,1
963,9,1,1
963,12,1,0
963,16,1,1
963,19,1,0
963,22,1,1
964,1,1,0
964,4,1,0
964,6,1,0
964,7,1,0
964,14,1,0
964,16,1,0
964,22,1,0
965,1,1,0
965,4,1,1
965,6,1,0
965,14,1,0
965,22,1,0
966,2,1,0
966,7,1,1
966,9,1,0
966,12,1,1
966,14,1,0
966,16,1,0
966,19,1,0
966,22,1,0
967,2,1,0
967,6,1,0
967,8,1,0
968,2,1,1
969,3,1,0
969,3,2,0
969,7,1,0
969,9,1,0
969,12,1,0
969,22,1,1
970,3,1,0
970,4,1,0
971,3,1,0
972,4,1,0
972,22,1,0
973,6,1,0
973,8,1,0
973,13,1,0
973,15,1,0
973,21,1,0
974,7,1,0
974,12,1,0
974,13,1,1
974,19,1,1
974,20,1,1
974,21,1,1
975,8,1,0
976,8,1,0
977,9,1,0
977,22,1,0
978,10,1,0
979,10,1,0
980,10,1,1
981,10,1,0
982,10,1,0
983,11,1,0
984,11,1,1
985,11,1,0
986,11,1,0
987,11,1,0
988,12,1,0
989,13,1,0
989,20,1,0
990,14,1,1
990,15,1,1
990,15,2,0
990,15,3,0
990,16,1,0
990,19,1,0
991,15,1,0
992,17,1,0
993,17,1,1
994,17,1,0
995,18,1,0
996,18,1,0
997,18,1,1
998,19,1,0
998,20,1,0
998,21,1,0
999,22,1,0
1000,22,1,0
1001,1,1,0
1001,2,1,0
1001,4,1,0
1001,6,1,0
1001,7,1,1
1001,8,1,0
1001,9,1,1
1001,12,1,1
1001,14,1,1
1001,16,1,1
1001,19,1,1
1001,22,1,1
1002,1,1,0
1002,16,1,0
1002,22,1,0
1003,1,1,0
1003,6,1,0
1003,8,1,1
1003,13,1,0
1004,1,1,0
1005,1,1,1
1005,9,1,0
1005,22,1,0
1006,2,1,0
1007,2,1,0
1007,6,1,0
1007,7,1,0
1007,9,1,0
1007,12,1,0
1007,15,1,0
1007,16,1,0
1008,2,1,0
1008,6,1,1
1008,7,1,0
1008,8,1,0
1008,13,1,1
1008,15,1,1
1008,19,1,0
1009,2,1,1
1009,4,1,0
1009,9,1,0
1009,12,1,0
1009,16,1,0
1009,22,1,0
1010,3,1,1
1011,3,1,0
1011,4,1,0
1011,9,1,0
1011,22,1,0
1012,3,1,0
1013,3,1,0
1013,15,1,0
1014,3,1,0
1015,4,1,1
1015,12,1,0
1015,14,1,0
1015,16,1,0
1015,22,1,1
1016,4,1,0
1017,6,1,0
1017,8,1,0
1018,7,1,0
1018,8,1,0
1018,14,1,0
1018,22,1,0
1019,7,1,0
1020,10,1,1
1021,10,1,0
1022,10,1,0
1023,10,1,0
1024,10,1,0
1025,11,1,0
1026,11,1,0
1027,11,1,1
1028,11,1,0
1029,11,1,0
1030,12,1,0
1030,19,1,0
1030,20,1,1
1031,13,1,0
1032,14,1,0
1033,14,1,0
1033,15,1,0
1034,15,1,0
1035,17,1,1
1036,17,1,0
1037,17,1,0
1038,18,1,0
1039,18,1,0
1040,18,1,1
1041,18,1,0
1042,18,1,0
1043,19,1,0
1044,19,1,0
1044,20,1,0
1044,21,1,1
1045,20,1,0
1046,22,1,0
1047,22,1,0
1048,22,1,0
1049,1,1,0
1049,8,1,1
1049,9,1,0
1050,1,1,0
1050,7,1,0
1050,9,1,1
1050,12,1,1
1050,14,1,0
1050,16,1,0
1050,19,1,0
1050,22,1,0
1051,1,1,1
1051,4,1,1
1051,9,1,0
1051,16,1,0
1051,22,1,0
1052,1,1,0
1052,2,1,0
1052,3,1,1
1052,6,1,0
1052,8,1,0
1052,12,1,0
1052,13,1,1
1052,16,1,1
1052,22,1,1
1053,1,1,0
1053,9,1,0
1053,16,1,0
1053,22,1,1
1054,2,1,0
1054,22,1,0
1055,2,1,0
1056,2,1,0
1056,9,1,0
1056,22,1,0
1057,2,1,1
1057,6,1,0
1057,7,1,1
1057,12,1,0
1057,19,1,1
1058,3,1,0
1059,3,1,0
1059,15,1,0
1060,3,1,0
1061,3,1,0
1061,7,1,0
1061,12,1,0
1061,14,1,0
1062,4,1,0
1062,4,2,0
1062,22,1,0
1063,4,1,0
1064,4,1,0
1064,15,1,0
1065,6,1,0
1065,7,1,0
1065,19,1,0
1065,21,1,1
1066,6,1,0
1066,8,1,0
1066,13,1,0
1066,21,1,0
1067,6,1,1
1068,7,1,0
1069,8,1,0
1070,8,1,0
1071,10,1,0
1072,10,1,1
1073,10,1,0
1074,10,1,0
1075,10,1,0
1076,11,1,0
1077,11,1,1
1078,11,1,0
1079,12,1,0
1080,13,1,0
1081,14,1,0
1081,16,1,0
1081,22,1,0
1082,14,1,0
1082,19,1,0
1082,20,1,1
1083,14,1,1
1083,15,1,0
1083,15,2,1
1084,15,1,0
1085,17,1,1
1086,17,1,0
1087,17,1,0
1088,18,1,0
1089,18,1,0
1090,18,1,1
1091,19,1,0
1091,20,1,0
1092,20,1,0
1093,21,1,0
1094,22,1,0
1095,22,1,0
1096,1,1,0
1096,4,1,0
1096,7,1,1
1096,9,1,0
1096,12,1,0
1096,16,1,0
1096,19,1,0
1097,1,1,0
1097,22,1,0
1098,1,1,1
1098,6,1,0
1098,7,1,0
1098,9,1,1
1098,12,1,0
1098,14,1,0
1098,16,1,1
1098,22,1,1
1099,1,1,0
1100,1,1,0
1101,2,1,0
1101,22,1,0
1102,2,1,1
1102,9,1,0
1102,22,1,0
1103,2,1,0
1103,6,1,0
1103,8,1,0
1104,2,1,0
1104,22,1,0
1105,2,1,0
1106,3,1,0
1106,4,1,0
1106,6,1,1
1106,8,1,1
1106,14,1,0
1106,16,1,0
1106,22,1,1
1107,3,1,1
1108,3,1,0
1108,4,1,0
1108,4,2,0
1108,9,1,0
1108,15,1,1
1108,16,1,0
1109,3,1,0
1110,3,1,0
1110,12,1,0
1110,14,1,0
1110,19,1,0
1110,22,1,0
1111,4,1,1
1111,14,1,0
1111,16,1,0
1111,22,1,0
1112,5,1,1
1113,6,1,0
1114,6,1,0
1114,7,1,0
1114,12,1,1
1114,19,1,0
1114,20,1,1
1114,21,1,1
1115,7,1,0
1116,7,1,0
1116,22,1,0
1117,8,1,0
1117,13,1,0
1118,8,1,0
1119,8,1,0
1120,9,1,0
1121,10,1,0
1122,10,1,1
1123,10,1,0
1124,10,1,0
1125,10,1,0
1126,11,1,0
1127,11,1,0
1128,11,1,0
1129,11,1,0
1130,11,1,1
1131,12,1,0
1131,19,1,0
1131,20,1,0
1131,21,1,0
1132,13,1,1
1133,13,1,0
1134,14,1,1
1135,15,1,0
1136,15,1,0
1137,17,1,0
1138,17,1,0
1139,17,1,1
1140,18,1,1
1141,18,1,0
1142,18,1,0
1143,19,1,1
1144,20,1,0
1144,21,1,0
1145,22,1,0
1146,1,1,1
1147,1,1,0
1147,2,1,0
1147,3,1,0
1147,7,1,0
1147,12,1,0
1147,16,1,0
1147,22,1,0
1148,1,1,0
1149,1,1,0
1149,3,1,0
1150,1,1,0
1151,2,1,1
1151,6,1,0
1151,8,1,0
1151,14,1,0
1152,2,1,0
1153,2,1,0
1153,3,1,1
1153,4,1,1
1153,9,1,0
1153,16,1,0
1153,22,1,1
1154,2,1,0
1154,14,1,0
1154,15,1,0
1155,3,1,0
1155,4,1,0
1155,9,1,0
1155,12,1,0
1155,16,1,0
1155,22,1,0
1156,3,1,0
1157,4,1,0
1158,4,1,0
1159,4,1,0
1160,6,1,0
1160,7,1,0
1160,8,1,0
1160,12,1,0
1160,14,1,0
1160,19,1,0
1161,6,1,0
1161,7,1,0
1161,9,1,0
1161,16,1,0
1161,22,1,0
1162,6,1,1
1162,7,1,1
1162,8,1,1
1162,9,1,1
1162,12,1,1
1162,14,1,1
1162,16,1,1
1162,19,1,1
1162,22,1,1
1163,6,1,0
1163,22,1,0
1164,7,1,0
1165,8,1,0
1165,22,1,0
1166,8,1,0
1167,9,1,0
1167,22,1,0
1168,10,1,0
1169,10,1,0
1170,10,1,0
1171,10,1,0
1172,10,1,1
1173,11,1,0
1174,11,1,0
1175,11,1,0
1176,11,1,0
1177,11,1,1
1178,12,1,0
1178,19,1,0
1178,20,1,1
1179,13,1,0
1180,13,1,1
1181,14,1,0
1181,19,1,0
1182,15,1,1
1183,15,1,0
1184,15,1,0
1185,15,1,0
1186,17,1,0
1187,17,1,1
1188,17,1,0
1189,18,1,0
1190,18,1,1
1191,18,1,0
1192,19,1,0
1193,21,1,1
1194,21,1,0
1195,22,1,0
1196,22,1,0
1197,1,1,0
1197,14,1,1
1198,1,1,0
1199,1,1,0
1199,3,1,1
1199,4,1,0
1199,16,1,0
1199,22,1,0
1200,1,1,1
1200,4,1,0
1200,6,1,0
1200,22,1,0
1201,1,1,0
1201,22,1,0
1202,2,1,0
1202,2,2,0
1202,7,1,0
1202,9,1,1
1202,12,1,1
1202,16,1,1
1202,19,1,1
1202,22,1,0
1203,2,1,1
1203,4,1,1
1203,6,1,0
1203,9,1,0
1203,12,1,0
1203,16,1,0
1203,22,1,1
1204,2,1,0
1204,4,1,0
1204,6,1,1
1204,7,1,0
1204,8,1,1
1204,9,1,0
1204,16,1,0
1204,22,1,1
1205,2,1,0
1205,14,1,0
1206,3,1,0
1207,3,1,0
1207,4,1,0
1207,22,1,0
1208,3,1,0
1208,7,1,0
1208,8,1,0
1209,3,1,0
1209,6,1,0
1209,12,1,0
1209,14,1,0
1209,19,1,0
1209,20,1,1
1209,21,1,1
1210,6,1,0
1210,7,1,1
1210,8,1,0
1210,9,1,0
1210,12,1,0
1210,14,1,0
1210,16,1,0
1211,7,1,0
1211,14,1,0
1211,19,1,0
1211,20,1,0
1212,8,1,0
1213,8,1,0
1214,9,1,0
1215,10,1,1
1216,10,1,0
1217,10,1,1
1218,10,1,0
1219,10,1,0
1220,11,1,0
1221,11,1,0
1222,11,1,0
1223,11,1,0
1224,11,1,1
1225,12,1,0
1225,15,1,1
1225,19,1,0
1225,20,1,0
1226,13,1,0
1227,13,1,1
1228,13,1,0
1229,15,1,0
1230,15,1,0
1231,15,1,0
1231,21,1,0
1232,15,1,0
1233,17,1,0
1234,17,1,1
1235,17,1,0
1236,18,1,0
1237,18,1,0
1238,18,1,1
1239,19,1,0
1240,21,1,0
1241,22,1,0
1242,22,1,0
1243,22,1,0
1244,1,1,0
1244,6,1,0
1244,7,1,0
1244,9,1,0
1244,12,1,1
1244,14,1,0
1244,16,1,0
1244,22,1,1
1245,1,1,0
1245,7,1,0
1246,1,1,1
1246,9,1,0
1246,16,1,0
1246,22,1,0
1247,1,1,0
1247,2,1,0
1247,4,1,1
1247,8,1,0
1247,9,1,0
1247,12,1,0
1247,16,1,0
1247,22,1,0
1248,1,1,0
1248,2,1,0
1248,12,1,0
1249,2,1,1
1249,21,1,1
1250,2,1,0
1250,3,1,0
1250,6,1,1
1250,7,1,1
1250,8,1,0
1250,9,1,1
1250,12,1,0
1250,14,1,1
1250,16,1,1
1250,19,1,1
1250,22,1,1
1251,2,1,0
1252,3,1,0
1252,4,1,0
1252,14,1,0
1253,3,1,0
1253,4,1,0
1253,4,2,0
1253,6,1,0
1253,7,1,0
1253,8,1,0
1253,13,1,0
1253,14,1,0
1253,15,1,0
1253,16,1,0
1253,22,1,0
1254,3,1,0
1255,3,1,1
1255,22,1,0
1256,4,1,0
1257,6,1,0
1257,22,1,0
1258,6,1,0
1258,7,1,0
1258,8,1,1
1258,9,1,0
1259,8,1,0
1260,10,1,1
1261,10,1,0
1262,10,1,0
1263,10,1,0
1264,10,1,0
1265,11,1,0
1266,11,1,0
1267,11,1,0
1268,11,1,1
1269,11,1,0
1270,12,1,0
1270,15,1,0
1270,19,1,0
1271,13,1,1
1272,13,1,0
1273,14,1,0
1273,19,1,0
1274,15,1,0
1274,19,1,0
1274,20,1,1
1274,22,1,0
1275,15,1,1
1275,15,2,0
1276,17,1,1
1277,17,1,0
1278,17,1,0
1279,18,1,0
1280,18,1,1
1281,18,1,0
1282,19,1,0
1282,20,1,0
1283,20,1,0
1284,21,1,0
1285,21,1,0
1286,22,1,0
1287,22,1,0
1288,1,1,0
1288,1,2,1
1288,6,1,1
1288,7,1,0
1288,8,1,1
1288,9,1,1
1288,12,1,0
1288,13,1,1
1288,16,1,1
1288,19,1,1
1288,22,1,1
1289,1,1,0
1290,1,1,0
1290,14,1,0
1291,1,1,0
1291,2,1,1
1291,7,1,1
1291,9,1,0
1291,12,1,1
1291,16,1,0
1291,22,1,0
1292,2,1,0
1292,16,1,0
1292,22,1,0
1293,2,1,0
1293,3,1,1
1293,4,1,0
1293,8,1,0
1293,9,1,0
1293,16,1,0
1293,22,1,1
1294,2,1,0
1295,2,1,0
1295,13,1,0
1295,22,1,0
1296,3,1,0
1296,4,1,1
1296,6,1,0
1296,7,1,0
1296,8,1,0
1296,9,1,0
1296,12,1,0
1296,14,1,1
1296,16,1,0
1296,19,1,0
1296,22,1,0
1297,3,1,0
1298,3,1,0
1298,8,1,0
1299,3,1,0
1299,7,1,0
1299,14,1,0
1299,19,1,0
1299,20,1,1
1300,4,1,0
1300,6,1,0
1300,7,1,0
1300,14,1,0
1301,4,1,0
1302,4,1,0
1303,6,1,0
1303,12,1,0
1304,6,1,0
1304,8,1,0
1304,13,1,0
1304,19,1,0
1304,21,1,0
1305,9,1,0
1305,22,1,0
1306,10,1,0
1307,10,1,0
1308,10,1,0
1309,10,1,0
1310,10,1,1
1311,11,1,0
1312,11,1,0
1313,11,1,0
1314,11,1,0
1315,11,1,1
1316,12,1,0
1317,14,1,0
1317,21,1,1
1318,14,1,0
1319,14,1,1
1320,14,1,0
1321,15,1,0
1322,15,1,0
1322,15,2,0
1323,15,1,0
1323,21,1,0
1324,15,1,1
1325,17,1,1
1326,17,1,0
1327,17,1,0
1328,18,1,0
1329,18,1,0
1330,18,1,1
1331,19,1,0
1332,22,1,0
1333,22,1,0
1334,22,1,0
1335,1,1,0
1335,3,1,0
1335,22,1,0
1336,1,1,0
1336,22,1,0
1337,1,1,0
1337,1,2,0
1337,9,1,0
1337,16,1,0
1337,22,1,0
1338,1,1,1
1338,9,1,0
1338,15,1,0
1338,16,1,0
1338,22,1,1
1339,2,1,0
1340,2,1,0
1340,2,2,1
1340,3,1,0
1340,3,2,1
1340,6,1,0
1340,9,1,1
1340,12,1,0
1340,14,1,0
1340,16,1,1
1340,19,1,0
1340,22,1,1
1341,2,1,0
1341,6,1,0
1341,7,1,0
1341,12,1,1
1341,14,1,1
1341,16,1,0
1341,19,1,1
1341,20,1,1
1342,2,1,0
1342,4,1,0
1342,8,1,0
1342,14,1,0
1343,3,1,0
1344,3,1,0
1344,4,1,0
1344,9,1,0
1344,12,1,0
1344,22,1,0
1345,4,1,0
1345,16,1,0
1345,22,1,0
1346,4,1,1
1347,4,1,0
1347,6,1,0
1347,14,1,1
1347,15,1,0
1347,15,2,0
1348,6,1,1
1348,7,1,1
1348,8,1,1
1348,9,1,0
1348,22,1,0
1349,6,1,0
1349,14,1,0
1349,19,1,0
1349,20,1,0
1349,21,1,1
1350,7,1,0
1350,12,1,0
1350,15,1,0
1350,15,2,1
1351,7,1,0
1351,19,1,0
1351,22,1,0
1352,7,1,0
1352,8,1,0
1353,8,1,0
1354,8,1,0
1355,10,1,0
1356,10,1,0
1357,10,1,1
1358,10,1,0
1359,10,1,0
1360,11,1,1
1361,11,1,0
1362,11,1,0
1363,11,1,0
1364,11,1,0
1365,12,1,0
1366,14,1,0
1367,14,1,0
1368,14,1,0
1369,17,1,0
1370,17,1,0
1371,17,1,1
1372,18,1,1
1373,18,1,0
1374,18,1,0
1375,19,1,0
1376,22,1,0
1377,1,1,0
1377,4,1,0
1377,4,2,1
1377,7,1,0
1377,9,1,0
1377,12,1,0
1377,15,1,0
1377,16,1,0
1377,19,1,0
1377,22,1,0
1378,1,1,1
1378,6,1,1
1378,7,1,1
1378,8,1,1
1378,9,1,1
1378,12,1,1
1378,13,1,0
1378,14,1,0
1378,16,1,1
1378,19,1,0
1378,22,1,1
1379,1,1,0
1379,3,1,0
1379,16,1,0
1379,22,1,1
1380,1,1,0
1380,2,1,0
1380,9,1,0
1380,16,1,0
1380,22,1,0
1381,1,1,0
1382,2,1,0
1383,2,1,1
1383,3,1,0
1383,12,1,0
1383,14,1,0
1383,15,1,1
1383,22,1,0
1384,2,1,0
1384,4,1,0
1385,2,1,0
1385,3,1,0
1385,4,1,0
1385,6,1,0
1385,8,1,0
1385,14,1,1
1385,22,1,0
1386,3,1,0
1386,4,1,0
1387,3,1,1
1387,7,1,0
1387,8,1,0
1387,14,1,0
1387,22,1,0
1388,6,1,0
1388,14,1,0
1389,6,1,0
1389,21,1,0
1390,6,1,0
1390,8,1,0
1391,7,1,0
1391,9,1,0
1391,12,1,0
1391,19,1,0
1391,20,1,0
1391,22,1,0
1392,7,1,0
1392,9,1,0
1392,12,1,0
1392,14,1,1
1392,16,1,0
1392,19,1,1
1392,20,1,1
1392,21,1,1
1392,22,1,0
1393,8,1,0
1393,19,1,0
1394,10,1,0
1395,10,1,0
1396,10,1,0
1397,10,1,1
1398,10,1,0
1399,11,1,0
1400,11,1,1
1401,11,1,0
1402,11,1,0
1403,11,1,0
1404,13,1,1
1405,14,1,0
1405,20,1,0
1405,21,1,0
1406,14,1,0
1407,15,1,0
1408,15,1,0
1409,15,1,0
1410,17,1,0
1411,17,1,0
1412,17,1,1
1413,18,1,0
1414,18,1,1
1415,18,1,0
1416,18,1,0
1417,18,1,0
1418,22,1,0
1419,1,1,0
1419,2,1,0
1419,3,1,0
1419,4,1,1
1419,6,1,0
1419,7,1,1
1419,8,1,0
1419,9,1,1
1419,12,1,0
1419,16,1,0
1419,19,1,0
1419,22,1,0
1420,1,1,1
1420,3,1,1
1420,4,1,0
1420,7,1,0
1420,9,1,0
1420,12,1,0
1420,14,1,0
1420,16,1,0
1420,19,1,0
1420,22,1,1
1421,1,1,0
1421,3,1,0
1421,9,1,0
1421,16,1,0
1421,22,1,0
1422,1,1,0
1422,2,1,1
1422,15,1,1
1422,22,1,0
1423,1,1,0
1423,4,1,0
1423,22,1,0
1424,2,1,0
1424,3,1,0
1424,4,1,0
1425,2,1,0
1425,8,1,1
1425,9,1,0
1425,12,1,0
1425,14,1,1
1425,16,1,1
1425,22,1,1
1426,2,1,0
1426,4,1,0
1426,6,1,0
1426,7,1,0
1426,8,1,0
1426,14,1,0
1426,15,1,0
1426,22,1,0
1427,3,1,0
1427,6,1,0
1427,8,1,0
1427,12,1,0
1427,22,1,0
1428,6,1,0
1429,6,1,1
1429,7,1,0
1429,9,1,0
1429,12,1,1
1429,14,1,0
1429,16,1,0
1429,19,1,1
1429,20,1,1
1429,21,1,1
1430,7,1,0
1431,8,1,0
1431,19,1,0
1431,22,1,0
1432,10,1,0
1433,10,1,0
1434,10,1,0
1435,10,1,0
1436,10,1,1
1437,11,1,0
1438,11,1,1
1439,11,1,0
1440,11,1,0
1441,11,1,0
1442,13,1,1
1443,13,1,0
1444,14,1,0
1444,21,1,0
1445,15,1,0
1446,15,1,0
1447,15,1,0
1448,17,1,1
1449,17,1,0
1450,17,1,0
1451,18,1,0
1452,18,1,0
1453,18,1,1
1454,19,1,0
1455,22,1,0
1456,1,1,1
1456,2,1,0
1456,4,1,0
1456,7,1,0
1456,9,1,0
1456,12,1,1
1456,16,1,0
1456,19,1,0
1457,1,1,0
1457,2,1,0
1458,1,1,0
1458,6,1,0
1458,8,1,0
1458,9,1,0
1458,12,1,0
1458,14,1,0
1458,16,1,0
1458,22,1,0
1459,1,1,0
1460,1,1,0
1460,9,1,0
1460,22,1,0
1461,2,1,1
1461,2,2,0
1461,3,1,0
1461,9,1,1
1461,16,1,1
1461,22,1,1
1462,2,1,0
1462,4,1,1
1462,22,1,1
1463,3,1,0
1463,4,1,0
1464,3,1,0
1464,4,1,0
1464,22,1,0
1465,3,1,0
1466,3,1,1
1466,6,1,0
1466,7,1,0
1466,12,1,0
1466,16,1,0
1466,19,1,0
1466,22,1,0
1467,4,1,0
1468,6,1,0
1468,14,1,0
1468,19,1,1
1468,21,1,1
1469,6,1,0
1470,6,1,1
1470,7,1,1
1470,8,1,1
1470,9,1,0
1470,14,1,0
1470,16,1,0
1471,7,1,0
1472,7,1,0
1473,8,1,0
1474,8,1,0
1475,8,1,0
1476,10,1,0
1477,10,1,0
1478,10,1,1
1479,10,1,0
1480,10,1,0
1481,11,1,0
1482,11,1,0
1483,11,1,0
1484,11,1,1
1485,11,1,0
1486,12,1,0
1486,15,1,0
1487,12,1,0
1487,14,1,1
1487,15,1,1
1487,15,2,0
1487,19,1,0
1487,22,1,0
1488,14,1,0
1488,19,1,0
1489,15,1,0
1490,15,1,0
1491,17,1,0
1492,17,1,1
1493,17,1,0
1494,18,1,1
1495,18,1,0
1496,18,1,0
1497,22,1,0
1498,22,1,0
1499,22,1,0
1500,1,1,1
1500,2,1,0
1500,4,1,0
1500,4,2,1
1500,7,1,0
1500,9,1,1
1500,12,1,0
1500,16,1,1
1500,22,1,1
1501,1,1,0
1501,3,1,0
1501,6,1,0
1501,22,1,0
1502,1,1,0
1502,22,1,0
1503,1,1,0
1503,6,1,1
1503,7,1,0
1503,8,1,1
1503,9,1,0
1503,12,1,1
1503,14,1,1
1503,16,1,0
1503,22,1,0
1504,1,1,0
1504,2,1,1
1505,2,1,0
1505,6,1,0
1505,7,1,1
1505,9,1,0
1505,12,1,0
1505,16,1,0
1505,19,1,1
1505,22,1,0
1506,2,1,0
1506,3,1,0
1506,12,1,0
1506,19,1,0
1507,2,1,0
1507,12,1,0
1507,20,1,1
1508,3,1,0
1508,4,1,0
1509,3,1,1
1509,15,1,1
1509,16,1,0
1509,22,1,0
1510,3,1,0
1511,4,1,0
1511,9,1,0
1511,14,1,0
1511,16,1,0
1511,22,1,1
1512,4,1,0
1512,22,1,0
1513,6,1,0
1513,21,1,1
1514,6,1,0
1514,14,1,0
1514,21,1,0
1515,7,1,0
1515,21,1,0
1516,7,1,0
1516,19,1,0
1516,21,1,0
1517,8,1,0
1518,8,1,0
1519,8,1,0
1520,8,1,0
1520,9,1,0
1520,22,1,0
1521,10,1,1
1522,10,1,0
1523,10,1,0
1524,10,1,0
1525,10,1,0
1526,11,1,0
1527,11,1,0
1528,11,1,0
1529,11,1,1
1530,11,1,0
1531,14,1,0
1532,14,1,0
1533,14,1,1
1533,22,1,0
1534,14,1,0
1534,15,1,0
1535,14,1,0
1535,15,1,0
1536,15,1,0
1537,15,1,0
1538,17,1,0
1539,17,1,1
1540,17,1,0
1541,18,1,1
1542,18,1,0
1543,18,1,0
1544,18,1,0
1545,18,1,0
1546,19,1,0
1547,19,1,0
1548,21,1,0
1549,1,1,0
1549,2,1,0
1549,4,1,0
1549,6,1,1
1549,7,1,0
1549,9,1,0
1549,14,1,0
1549,16,1,0
1549,22,1,0
1550,1,1,0
1550,14,1,1
1550,19,1,0
1551,1,1,0
1551,2,1,1
1551,4,1,0
1551,7,1,0
1551,9,1,1
1551,12,1,1
1551,16,1,1
1551,19,1,1
1551,22,1,0
1552,1,1,0
1552,12,1,0
1552,14,1,0
1553,1,1,1
1553,2,1,0
1553,3,1,1
1553,4,1,0
